      10.9688      -30.280469      13.4834
      10.9963      -30.282308      13.4844
      11.0238      -30.284347      13.4856
      11.0513      -30.286559      13.4869
      11.0788      -30.288932      13.4885
      11.1063      -30.291454      13.4901
      11.1337      -30.294111      13.4920
      11.1612      -30.296891      13.4939
      11.1887      -30.299781      13.4960
      11.2162      -30.302770      13.4981
      11.2437      -30.305843      13.5003
      11.2712      -30.308988      13.5027
      11.2987      -30.312194      13.5050
      11.3262      -30.315446      13.5075
      11.3537      -30.318733      13.5099
      11.3812      -30.322042      13.5124
      11.4087      -30.325361      13.5149
      11.4361      -30.328675      13.5174
      11.4636      -30.331975      13.5199
      11.4911      -30.335246      13.5224
      11.5186      -30.338476      13.5248
      11.5461      -30.341667      13.5272
      11.5736      -30.344884      13.5296
      11.6011      -30.348121      13.5320
      11.6286      -30.351366      13.5344
      11.6561      -30.354608      13.5369
      11.6836      -30.357836      13.5393
      11.7111      -30.361041      13.5417
      11.7386      -30.364210      13.5441
      11.7660      -30.367333      13.5464
      11.7935      -30.370399      13.5487
      11.8210      -30.373398      13.5509
      11.8485      -30.376319      13.5530
      11.8760      -30.379150      13.5551
      11.9035      -30.381881      13.5570
      11.9310      -30.384498      13.5588
      11.9585      -30.386994      13.5606
      11.9860      -30.389358      13.5621
      12.0135      -30.391578      13.5636
      12.0410      -30.393644      13.5649
      12.0685      -30.395543      13.5660
      12.0959      -30.397189      13.5669
      12.1234      -30.398605      13.5675
      12.1509      -30.399865      13.5680
      12.1784      -30.400983      13.5683
      12.2059      -30.401973      13.5685
      12.2334      -30.402850      13.5686
      12.2609      -30.403626      13.5686
      12.2884      -30.404317      13.5686
      12.3159      -30.404937      13.5684
      12.3434      -30.405501      13.5682
      12.3709      -30.406022      13.5679
      12.3984      -30.406514      13.5676
      12.4258      -30.406991      13.5673
      12.4533      -30.407469      13.5670
      12.4808      -30.407963      13.5668
      12.5083      -30.408484      13.5665
      12.5358      -30.409165      13.5664
      12.5633      -30.409939      13.5664
      12.5908      -30.410714      13.5664
      12.6183      -30.411488      13.5664
      12.6458      -30.412262      13.5664
      12.6733      -30.413038      13.5664
      12.7008      -30.413813      13.5664
      12.7282      -30.414590      13.5664
      12.7557      -30.415367      13.5664
      12.7832      -30.416148      13.5664
      12.8107      -30.416929      13.5664
      12.8382      -30.417712      13.5664
      12.8657      -30.418496      13.5664
      12.8932      -30.419277      13.5664
      12.9207      -30.419995      13.5663
      12.9482      -30.420702      13.5663
      12.9757      -30.421407      13.5662
      13.0032      -30.422108      13.5661
      13.0307      -30.422808      13.5660
      13.0581      -30.423512      13.5660
      13.0856      -30.424220      13.5659
      13.1131      -30.424939      13.5658
      13.1406      -30.425670      13.5658
      13.1681      -30.426417      13.5658
      13.1956      -30.427180      13.5657
      13.2231      -30.427965      13.5658
      13.2506      -30.428773      13.5658
      13.2781      -30.429609      13.5658
      13.3056      -30.430473      13.5659
